"날짜","종가","시가","고가","저가","거래량","변동 %"
"2017- 07- 10","242.37","241.95","242.80","241.76","36.66M","0.11%"
"2017- 07- 07","242.11","241.21","242.28","240.56","57.97M","0.65%"
"2017- 07- 06","240.55","241.89","242.03","240.34","66.12M","-0.91%"
"2017- 07- 05","242.77","242.63","243.01","241.70","54.43M","0.23%"
"2017- 07- 03","242.21","242.88","243.38","242.21","39.15M","0.17%"
"2017- 06- 30","241.80","242.28","242.71","241.57","86.82M","0.19%"
"2017- 06- 29","241.35","243.66","243.72","239.96","106.95M","-0.88%"
"2017- 06- 28","243.49","242.50","243.72","242.23","70.04M","0.90%"
"2017- 06- 27","241.33","243.04","243.38","241.31","82.25M","-0.81%"
"2017- 06- 26","243.29","243.90","244.38","243.04","56.70M","0.07%"
"2017- 06- 23","243.13","242.91","243.51","242.47","66.99M","0.12%"
"2017- 06- 22","242.84","242.96","243.53","242.64","44.15M","-0.05%"
"2017- 06- 21","242.95","243.42","243.59","242.41","55.98M","-0.02%"
"2017- 06- 20","243.01","244.25","244.26","242.99","56.91M","-0.67%"
"2017- 06- 19","244.66","243.59","244.73","243.48","65.12M","0.83%"
"2017- 06- 16","242.64","242.77","242.83","241.63","84.55M","-0.46%"
"2017- 06- 15","243.77","242.68","243.91","242.36","66.46M","-0.19%"
"2017- 06- 14","244.24","244.86","244.87","243.29","78.60M","-0.13%"
"2017- 06- 13","244.55","243.98","244.61","243.58","60.07M","0.49%"
"2017- 06- 12","243.36","243.13","243.42","242.38","86.11M","-0.02%"
"2017- 06- 09","243.41","244.09","245.01","241.95","132.26M","-0.15%"
"2017- 06- 08","243.78","243.77","244.33","243.17","65.95M","0.05%"
"2017- 06- 07","243.66","243.60","243.92","242.83","54.14M","0.19%"
"2017- 06- 06","243.21","243.34","243.98","243.12","50.38M","-0.32%"
"2017- 06- 05","243.99","243.97","244.30","243.76","44.70M","-0.07%"
"2017- 06- 02","244.17","243.42","244.35","243.08","88.67M","0.33%"
"2017- 06- 01","243.36","241.97","243.38","241.64","68.96M","0.80%"
"2017- 05- 31","241.44","241.84","241.88","240.64","91.80M","-0.02%"
"2017- 05- 30","241.50","241.34","241.79","241.16","35.20M","-0.09%"
"2017- 05- 26","241.71","241.54","241.90","241.45","46.63M","-0.02%"
"2017- 05- 25","241.76","241.20","242.08","240.96","64.07M","0.48%"
"2017- 05- 24","240.61","240.32","240.73","239.93","49.18M","0.23%"
"2017- 05- 23","240.05","239.95","240.24","239.51","48.34M","0.22%"
"2017- 05- 22","239.52","238.90","239.71","238.82","61.01M","0.51%"
"2017- 05- 19","238.31","237.33","239.08","237.27","115.01M","0.65%"
"2017- 05- 18","236.77","235.73","237.75","235.43","107.05M","0.40%"
"2017- 05- 17","235.82","238.10","238.64","235.75","172.17M","-1.77%"
"2017- 05- 16","240.08","240.64","240.67","239.63","51.24M","-0.09%"
"2017- 05- 15","240.30","239.47","240.44","239.45","61.92M","0.55%"
"2017- 05- 12","238.98","239.09","239.43","238.67","53.91M","-0.17%"
"2017- 05- 11","239.38","239.35","239.57","238.13","62.36M","-0.20%"
"2017- 05- 10","239.87","239.39","239.87","239.15","54.29M","0.18%"
"2017- 05- 09","239.44","239.96","240.19","239.04","51.36M","-0.09%"
"2017- 05- 08","239.66","239.75","239.92","239.17","48.39M","-0.02%"
"2017- 05- 05","239.70","239.19","239.72","238.68","62.00M","0.39%"
"2017- 05- 04","238.76","238.83","238.92","237.78","61.46M","0.12%"
"2017- 05- 03","238.48","238.29","238.88","237.70","73.14M","-0.12%"
"2017- 05- 02","238.77","238.84","238.98","238.30","57.38M","0.04%"
"2017- 05- 01","238.68","238.68","239.17","238.19","66.88M","0.25%"
"2017- 04- 28","238.08","238.90","238.93","237.93","63.53M","-0.22%"
"2017- 04- 27","238.60","238.77","238.95","237.98","57.41M","0.08%"
"2017- 04- 26","238.40","238.51","239.53","238.35","84.70M","-0.06%"
"2017- 04- 25","238.55","237.91","238.95","237.81","76.70M","0.58%"
"2017- 04- 24","237.17","237.18","237.41","234.56","119.21M","1.10%"
"2017- 04- 21","234.59","235.25","235.31","234.13","110.39M","-0.32%"
"2017- 04- 20","235.34","234.15","235.84","233.78","92.57M","0.81%"
"2017- 04- 19","233.44","234.52","234.95","233.18","68.70M","-0.18%"
"2017- 04- 18","233.87","233.72","234.49","233.08","83.23M","-0.30%"
"2017- 04- 17","234.57","233.11","234.57","232.88","68.41M","0.89%"
"2017- 04- 13","232.51","233.64","234.49","232.51","92.88M","-0.65%"
"2017- 04- 12","234.03","234.74","234.96","233.77","81.86M","-0.44%"
"2017- 04- 11","235.06","234.90","235.18","233.34","88.05M","-0.12%"
"2017- 04- 10","235.34","235.36","236.25","234.73","67.62M","0.06%"
"2017- 04- 07","235.20","235.15","236.00","234.64","74.41M","-0.10%"
"2017- 04- 06","235.44","234.94","236.04","234.43","69.14M","0.28%"
"2017- 04- 05","234.78","236.26","237.39","234.54","108.80M","-0.30%"
"2017- 04- 04","235.48","235.00","235.58","234.56","56.47M","0.06%"
"2017- 04- 03","235.33","235.80","236.03","233.91","85.55M","-0.17%"
"2017- 03- 31","235.74","235.90","236.51","235.68","73.73M","-0.23%"
"2017- 03- 30","236.29","235.47","236.52","235.27","56.74M","0.32%"
"2017- 03- 29","235.54","234.99","235.81","234.72","61.95M","0.09%"
"2017- 03- 28","235.32","233.27","235.81","233.14","93.48M","0.73%"
"2017- 03- 27","233.62","231.93","233.92","231.61","87.45M","-0.10%"
"2017- 03- 24","233.86","234.38","235.04","232.96","112.50M","-0.07%"
"2017- 03- 23","234.03","234.00","235.34","233.60","100.41M","-0.11%"
"2017- 03- 22","234.28","233.77","234.61","233.05","97.57M","0.24%"
"2017- 03- 21","233.73","237.47","237.61","233.58","131.81M","-1.28%"
"2017- 03- 20","236.77","237.03","237.36","236.32","52.54M","-0.11%"
"2017- 03- 17","237.03","237.75","237.97","237.03","89.00M","-0.61%"
"2017- 03- 16","238.48","239.11","239.20","238.10","78.34M","-0.20%"
"2017- 03- 15","238.95","237.56","239.44","237.29","96.08M","0.87%"
"2017- 03- 14","236.90","237.18","237.24","236.19","59.88M","-0.38%"
"2017- 03- 13","237.81","237.62","237.86","237.24","57.26M","0.05%"
"2017- 03- 10","237.69","237.97","238.02","236.59","81.99M","0.35%"
"2017- 03- 09","236.86","236.70","237.24","235.74","90.68M","0.13%"
"2017- 03- 08","236.56","237.34","237.64","236.40","78.17M","-0.19%"
"2017- 03- 07","237.00","237.36","237.77","236.76","65.10M","-0.30%"
"2017- 03- 06","237.71","237.50","238.12","237.01","55.39M","-0.30%"
"2017- 03- 03","238.42","238.17","238.61","237.73","81.97M","0.06%"
"2017- 03- 02","238.27","239.56","239.57","238.21","70.25M","-0.63%"
"2017- 03- 01","239.78","238.39","240.32","238.37","149.16M","1.40%"
"2017- 02- 28","236.47","236.67","236.95","236.01","96.96M","-0.27%"
"2017- 02- 27","237.11","236.64","237.31","236.35","56.52M","0.16%"
"2017- 02- 24","236.74","235.46","236.79","235.41","82.38M","0.13%"
"2017- 02- 23","236.44","236.88","236.90","235.56","74.62M","0.07%"
"2017- 02- 22","236.28","236.02","236.54","235.83","62.12M","-0.09%"
"2017- 02- 21","236.49","235.52","236.69","235.51","88.95M","0.60%"
"2017- 02- 17","235.09","233.95","235.09","233.93","77.20M","0.16%"
"2017- 02- 16","234.72","234.96","235.16","233.85","84.72M","-0.09%"
"2017- 02- 15","234.92","233.45","235.14","233.39","86.79M","0.52%"
"2017- 02- 14","233.70","232.56","233.71","232.16","71.11M","0.40%"
"2017- 02- 13","232.77","232.08","233.07","232.05","55.18M","0.54%"
"2017- 02- 10","231.51","231.00","231.77","230.62","66.02M","0.39%"
"2017- 02- 09","230.60","229.56","230.95","229.52","65.96M","0.59%"
"2017- 02- 08","229.24","228.61","229.39","228.31","51.57M","0.13%"
"2017- 02- 07","228.94","229.38","229.66","228.72","57.93M","0.00%"
"2017- 02- 06","228.93","228.87","229.33","228.54","57.79M","-0.18%"
"2017- 02- 03","229.34","228.82","229.55","228.46","80.56M","0.69%"
"2017- 02- 02","227.77","227.20","228.10","226.82","69.66M","0.07%"
"2017- 02- 01","227.62","228.25","228.59","226.94","79.12M","0.04%"
"2017- 01- 31","227.53","226.98","227.60","226.32","75.88M","-0.01%"
"2017- 01- 30","227.55","228.17","228.20","226.41","79.74M","-0.62%"
"2017- 01- 27","228.97","229.42","229.59","228.76","59.71M","-0.16%"
"2017- 01- 26","229.33","229.40","229.71","229.01","59.97M","-0.10%"
"2017- 01- 25","229.57","228.70","229.57","228.51","84.44M","0.87%"
"2017- 01- 24","227.60","226.40","228.08","226.27","95.56M","0.64%"
"2017- 01- 23","226.15","226.35","226.81","225.27","75.06M","-0.26%"
"2017- 01- 20","226.74","226.70","227.31","225.97","129.17M","0.37%"
"2017- 01- 19","225.91","226.84","227.00","225.41","66.61M","-0.37%"
"2017- 01- 18","226.75","226.53","226.80","225.90","54.79M","0.22%"
"2017- 01- 17","226.25","226.31","226.78","225.80","61.24M","-0.35%"
"2017- 01- 13","227.05","226.73","227.40","226.69","62.72M","0.23%"
"2017- 01- 12","226.53","226.50","226.75","224.96","72.11M","-0.25%"
"2017- 01- 11","227.10","226.36","227.10","225.59","74.65M","0.28%"
"2017- 01- 10","226.46","226.48","227.45","226.01","63.77M","0.00%"
"2017- 01- 09","226.46","226.91","227.07","226.42","46.94M","-0.33%"
"2017- 01- 06","227.21","226.53","227.75","225.90","71.56M","0.36%"
"2017- 01- 05","226.40","226.27","226.58","225.48","78.38M","-0.08%"
"2017- 01- 04","226.58","225.62","226.75","225.61","78.74M","0.59%"
"2017- 01- 03","225.24","225.04","225.83","223.88","91.37M","0.77%"
"2016- 12- 30","223.53","224.73","224.83","222.73","109.00M","-0.37%"
"2016- 12- 29","224.35","224.48","224.89","223.84","48.70M","-0.02%"
"2016- 12- 28","224.40","226.57","226.59","224.27","64.10M","-0.83%"
"2016- 12- 27","226.27","226.02","226.73","226.00","42.67M","0.25%"
"2016- 12- 23","225.71","225.43","225.72","225.21","36.70M","0.15%"
"2016- 12- 22","225.38","225.60","225.74","224.92","56.22M","-0.17%"
"2016- 12- 21","225.77","226.25","226.45","225.77","67.91M","-0.28%"
"2016- 12- 20","226.40","226.15","226.57","225.88","89.84M","0.39%"
"2016- 12- 19","225.53","225.25","226.02","225.08","90.34M","0.22%"
"2016- 12- 16","225.04","226.01","226.08","224.67","156.42M","-0.78%"
"2016- 12- 15","226.81","226.16","227.81","225.89","124.97M","0.41%"
"2016- 12- 14","225.88","227.41","228.23","225.37","142.50M","-0.83%"
"2016- 12- 13","227.76","227.02","228.34","227.00","110.48M","0.67%"
"2016- 12- 12","226.25","226.40","226.96","225.76","102.02M","-0.11%"
"2016- 12- 09","226.51","225.41","226.53","225.37","88.01M","0.60%"
"2016- 12- 08","225.15","224.57","225.70","224.26","99.71M","0.24%"
"2016- 12- 07","224.60","221.52","224.67","221.38","110.74M","1.31%"
"2016- 12- 06","221.70","221.22","221.74","220.66","59.88M","0.32%"
"2016- 12- 05","221.00","220.65","221.40","220.42","67.84M","0.60%"
"2016- 12- 02","219.68","219.67","220.25","219.26","74.84M","0.05%"
"2016- 12- 01","219.57","220.73","220.73","219.15","79.04M","-0.37%"
"2016- 11- 30","220.38","221.63","221.82","220.31","113.29M","-0.24%"
"2016- 11- 29","220.91","220.52","221.44","220.17","69.89M","0.20%"
"2016- 11- 28","220.48","221.16","221.48","220.36","76.57M","-0.47%"
"2016- 11- 25","221.52","221.10","221.56","221.01","37.87M","0.37%"
"2016- 11- 23","220.70","219.98","220.76","219.75","56.62M","0.05%"
"2016- 11- 22","220.58","220.51","220.79","219.73","67.43M","0.20%"
"2016- 11- 21","220.15","219.17","220.18","219.00","72.40M","0.76%"
"2016- 11- 18","218.50","219.07","219.27","218.29","86.27M","-0.22%"
"2016- 11- 17","218.99","218.05","219.06","217.92","69.80M","0.51%"
"2016- 11- 16","217.87","217.56","218.14","217.42","65.62M","-0.19%"
"2016- 11- 15","218.28","217.04","218.28","216.80","91.65M","0.78%"
"2016- 11- 14","216.59","217.03","217.27","215.72","94.58M","0.08%"
"2016- 11- 11","216.42","216.08","216.70","215.32","100.55M","-0.23%"
"2016- 11- 10","216.92","217.30","218.31","215.22","172.11M","0.25%"
"2016- 11- 09","216.38","212.37","217.10","212.34","258.43M","1.06%"
"2016- 11- 08","214.11","212.69","214.77","212.38","106.77M","0.45%"
"2016- 11- 07","213.15","211.45","213.19","211.30","109.79M","2.21%"
"2016- 11- 04","208.55","208.91","209.89","208.38","109.12M","-0.11%"
"2016- 11- 03","208.78","209.99","210.24","208.46","88.94M","-0.46%"
"2016- 11- 02","209.74","210.65","211.10","209.23","103.33M","-0.60%"
"2016- 11- 01","211.01","212.93","212.99","209.60","122.78M","-0.72%"
"2016- 10- 31","212.55","212.93","213.19","212.36","61.27M","0.00%"
"2016- 10- 28","212.54","213.14","213.93","211.71","140.62M","-0.30%"
"2016- 10- 27","213.17","214.58","214.62","213.08","77.22M","-0.27%"
"2016- 10- 26","213.74","213.21","214.42","212.93","75.71M","-0.20%"
"2016- 10- 25","214.17","214.68","214.98","213.98","66.54M","-0.34%"
"2016- 10- 24","214.89","215.00","215.32","214.48","60.15M","0.43%"
"2016- 10- 21","213.98","212.96","214.08","212.76","89.09M","0.05%"
"2016- 10- 20","213.88","213.87","214.53","213.11","73.64M","-0.19%"
"2016- 10- 19","214.28","214.02","214.64","213.60","66.52M","0.27%"
"2016- 10- 18","213.71","214.24","214.31","213.27","76.87M","0.63%"
"2016- 10- 17","212.38","213.09","213.39","212.17","58.28M","-0.35%"
"2016- 10- 14","213.12","214.15","214.69","213.03","93.35M","0.05%"
"2016- 10- 13","213.01","212.16","213.59","211.21","101.36M","-0.33%"
"2016- 10- 12","213.71","213.59","214.32","213.01","73.87M","0.13%"
"2016- 10- 11","213.43","215.66","215.74","212.58","130.37M","-1.26%"
"2016- 10- 10","216.16","216.16","216.70","215.99","51.86M","0.52%"
"2016- 10- 07","215.04","216.10","216.30","214.19","89.79M","-0.34%"
"2016- 10- 06","215.78","215.37","216.04","214.74","62.93M","0.07%"
"2016- 10- 05","215.63","215.41","216.13","215.33","72.82M","0.44%"
"2016- 10- 04","214.68","215.91","216.17","213.99","119.95M","-0.51%"
"2016- 10- 03","215.78","215.82","216.04","215.04","83.51M","-0.24%"
"2016- 09- 30","216.30","215.65","217.12","215.36","117.20M","0.75%"
"2016- 09- 29","214.68","216.40","216.87","214.04","128.07M","-0.90%"
"2016- 09- 28","216.64","215.83","216.82","214.71","87.41M","0.50%"
"2016- 09- 27","215.57","214.05","215.68","213.62","78.49M","0.62%"
"2016- 09- 26","214.24","215.02","215.23","214.01","89.83M","-0.81%"
"2016- 09- 23","215.99","216.72","216.88","215.88","73.63M","-0.55%"
"2016- 09- 22","217.18","217.00","217.53","216.71","76.68M","0.63%"
"2016- 09- 21","215.82","214.24","216.03","213.44","110.28M","1.12%"
"2016- 09- 20","213.42","214.41","214.59","213.38","69.67M","0.00%"
"2016- 09- 19","213.41","214.13","214.88","213.03","80.25M","0.02%"
"2016- 09- 16","213.37","213.48","213.69","212.57","155.24M","-0.89%"
"2016- 09- 15","215.28","212.96","215.73","212.75","145.74M","1.00%"
"2016- 09- 14","213.15","213.29","214.70","212.50","134.19M","-0.04%"
"2016- 09- 13","213.23","214.84","215.15","212.50","182.83M","-1.44%"
"2016- 09- 12","216.34","212.39","216.81","212.31","168.11M","1.43%"
"2016- 09- 09","213.28","216.97","217.03","213.25","221.59M","-2.39%"
"2016- 09- 08","218.51","218.62","218.94","218.15","74.10M","-0.23%"
"2016- 09- 07","219.01","218.84","219.22","218.30","76.55M","-0.01%"
"2016- 09- 06","219.03","218.70","219.12","217.86","56.70M","0.30%"
"2016- 09- 02","218.37","218.39","218.87","217.70","79.29M","0.45%"
"2016- 09- 01","217.39","217.37","217.73","216.03","97.84M","0.00%"
"2016- 08- 31","217.38","217.61","217.75","216.47","85.27M","-0.28%"
"2016- 08- 30","218.00","218.26","218.59","217.35","58.11M","-0.16%"
"2016- 08- 29","218.36","217.44","218.66","217.40","70.50M","0.49%"
"2016- 08- 26","217.29","217.92","219.12","216.25","122.51M","-0.19%"
"2016- 08- 25","217.70","217.40","218.19","217.22","69.22M","-0.07%"
"2016- 08- 24","217.85","218.80","218.91","217.36","71.73M","-0.51%"
"2016- 08- 23","218.97","219.25","219.60","218.90","53.40M","0.20%"
"2016- 08- 22","218.53","218.26","218.80","217.83","61.37M","0.00%"
"2016- 08- 19","218.54","218.31","218.75","217.74","75.44M","-0.15%"
"2016- 08- 18","218.86","218.34","218.90","218.21","52.99M","0.22%"
"2016- 08- 17","218.37","218.00","218.53","217.02","75.13M","0.19%"
"2016- 08- 16","217.96","218.60","218.68","217.96","53.21M","-0.52%"
"2016- 08- 15","219.09","218.89","219.50","218.88","49.81M","0.29%"
"2016- 08- 12","218.46","218.29","218.71","217.99","61.31M","-0.09%"
"2016- 08- 11","218.65","218.26","218.94","217.95","72.50M","0.46%"
"2016- 08- 10","217.64","218.31","218.40","217.23","57.94M","-0.25%"
"2016- 08- 09","218.18","218.13","218.76","217.80","51.25M","0.06%"
"2016- 08- 08","218.05","218.40","218.52","217.74","39.91M","-0.06%"
"2016- 08- 05","218.18","217.21","218.23","217.07","71.89M","0.82%"
"2016- 08- 04","216.41","216.31","216.78","214.25","46.59M","0.11%"
"2016- 08- 03","216.18","215.48","216.25","215.13","53.99M","0.29%"
"2016- 08- 02","215.55","216.65","216.83","214.57","92.30M","-0.64%"
"2016- 08- 01","216.94","217.19","217.65","216.41","73.31M","-0.08%"
"2016- 07- 29","217.12","216.46","217.54","216.13","79.52M","0.16%"
"2016- 07- 28","216.77","216.29","217.11","215.75","65.04M","0.12%"
"2016- 07- 27","216.52","217.19","217.27","215.62","84.08M","-0.11%"
"2016- 07- 26","216.75","216.53","217.17","215.76","70.08M","0.05%"
"2016- 07- 25","216.65","217.00","217.06","215.97","55.87M","-0.27%"
"2016- 07- 22","217.24","216.41","217.30","216.10","62.79M","0.45%"
"2016- 07- 21","216.26","216.96","217.22","215.75","67.78M","-0.38%"
"2016- 07- 20","217.09","216.75","217.37","216.24","58.16M","0.42%"
"2016- 07- 19","216.19","215.92","216.23","215.63","54.35M","-0.10%"
"2016- 07- 18","216.41","215.97","216.60","215.67","58.73M","0.27%"
"2016- 07- 15","215.83","216.78","217.01","215.31","107.16M","-0.13%"
"2016- 07- 14","216.12","216.40","216.67","215.66","91.23M","0.56%"
"2016- 07- 13","214.92","215.44","215.45","214.35","87.32M","-0.01%"
"2016- 07- 12","214.95","214.53","215.30","213.43","101.28M","0.73%"
"2016- 07- 11","213.40","213.19","214.07","212.95","73.63M","0.35%"
"2016- 07- 08","212.65","211.05","212.94","210.78","133.97M","1.49%"
"2016- 07- 07","209.53","209.87","210.65","208.63","85.59M","-0.06%"
"2016- 07- 06","209.66","207.83","209.80","207.06","96.02M","0.60%"
"2016- 07- 05","208.41","208.95","209.08","207.71","109.80M","-0.72%"
"2016- 07- 01","209.92","209.36","210.49","209.29","106.06M","0.21%"
"2016- 06- 30","209.47","207.21","209.54","206.56","165.02M","1.36%"
"2016- 06- 29","206.66","204.84","206.93","204.72","137.33M","1.70%"
"2016- 06- 28","203.20","201.48","203.23","201.12","159.38M","1.80%"
"2016- 06- 27","199.60","201.59","201.60","198.65","248.99M","-1.74%"
"2016- 06- 24","203.13","203.63","210.85","202.72","333.44M","-3.64%"
"2016- 06- 23","210.81","209.81","210.87","209.27","102.73M","1.30%"
"2016- 06- 22","208.10","208.65","209.50","207.93","95.56M","-0.16%"
"2016- 06- 21","208.44","208.30","208.92","207.78","72.46M","0.28%"
"2016- 06- 20","207.85","208.82","209.61","207.75","82.79M","0.64%"
"2016- 06- 17","206.52","207.17","207.20","205.75","117.06M","-0.89%"
"2016- 06- 16","208.37","206.73","208.57","205.59","149.53M","0.30%"
"2016- 06- 15","207.75","208.54","209.36","207.53","109.12M","-0.14%"
"2016- 06- 14","208.04","208.00","208.74","206.92","125.06M","-0.20%"
"2016- 06- 13","208.45","209.36","210.37","208.35","117.75M","-0.77%"
"2016- 06- 10","210.07","210.46","210.86","209.43","113.83M","-0.95%"
"2016- 06- 09","212.08","211.51","212.22","211.19","73.79M","-0.14%"
"2016- 06- 08","212.37","211.84","212.52","211.69","66.17M","0.33%"
"2016- 06- 07","211.68","211.53","212.34","211.50","60.97M","0.16%"
"2016- 06- 06","211.35","210.70","211.77","210.51","64.89M","0.51%"
"2016- 06- 03","210.28","210.25","210.69","208.86","101.76M","-0.30%"
"2016- 06- 02","210.91","209.80","210.93","209.24","63.04M","0.30%"
"2016- 06- 01","210.27","209.12","210.48","208.89","69.94M","0.20%"
"2016- 05- 31","209.84","210.56","210.69","209.18","109.88M","-0.19%"
"2016- 05- 27","210.24","209.53","210.25","209.47","64.21M","0.43%"
"2016- 05- 26","209.34","209.44","209.71","208.97","55.28M","0.03%"
"2016- 05- 25","209.28","208.67","209.77","207.87","79.22M","0.68%"
